#Software: Microsoft Internet Information Services 8.5
#Version: 1.0
#Date: 2016-02-06 19:30:51
#Fields: date time s-ip cs-method cs-uri-stem cs-uri-query s-port cs-username c-ip cs(User-Agent) cs(Referer) sc-status sc-substatus sc-win32-status time-taken
2016-02-06 19:37:16 ::1 GET /installation/index.php tmpl=body&view=summary 81 - ::1 Mozilla/5.0+(Windows+NT+6.3;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/48.0.2564.97+Safari/537.36 http://localhost:81/installation/index.php 200 0 0 104
2016-02-06 19:37:23 ::1 POST /installation/index.php - 81 - ::1 Mozilla/5.0+(Windows+NT+6.3;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/48.0.2564.97+Safari/537.36 http://localhost:81/installation/index.php 200 0 0 50
2016-02-06 19:37:23 ::1 GET /installation/index.php tmpl=body&view=install 81 - ::1 Mozilla/5.0+(Windows+NT+6.3;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/48.0.2564.97+Safari/537.36 http://localhost:81/installation/index.php 200 0 0 76
2016-02-06 19:37:23 ::1 POST /installation/index.php task=InstallDatabase_remove 81 - ::1 Mozilla/5.0+(Windows+NT+6.3;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/48.0.2564.97+Safari/537.36 http://localhost:81/installation/index.php 200 0 0 227
2016-02-06 19:37:23 ::1 POST /installation/index.php task=InstallDatabase 81 - ::1 Mozilla/5.0+(Windows+NT+6.3;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/48.0.2564.97+Safari/537.36 http://localhost:81/installation/index.php 200 0 0 521
2016-02-06 19:37:23 ::1 GET /installation/index.php tmpl=body&view=database 81 - ::1 Mozilla/5.0+(Windows+NT+6.3;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/48.0.2564.97+Safari/537.36 http://localhost:81/installation/index.php 200 0 0 119
2016-02-06 19:38:10 ::1 POST /installation/index.php - 81 - ::1 Mozilla/5.0+(Windows+NT+6.3;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/48.0.2564.97+Safari/537.36 http://localhost:81/installation/index.php 200 0 0 64
2016-02-06 19:38:10 ::1 GET /installation/index.php tmpl=body&view=ftp 81 - ::1 Mozilla/5.0+(Windows+NT+6.3;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/48.0.2564.97+Safari/537.36 http://localhost:81/installation/index.php 200 0 0 133
2016-02-06 19:38:12 ::1 POST /installation/index.php - 81 - ::1 Mozilla/5.0+(Windows+NT+6.3;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/48.0.2564.97+Safari/537.36 http://localhost:81/installation/index.php 200 0 0 68
2016-02-06 19:38:12 ::1 GET /installation/index.php tmpl=body&view=summary 81 - ::1 Mozilla/5.0+(Windows+NT+6.3;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/48.0.2564.97+Safari/537.36 http://localhost:81/installation/index.php 200 0 0 99
